Time       TA        TB          Valve opening         Heater power (%)
3817780748.969685	4.567400	232.736230	0.500000	0.000000
3817780759.990857	4.596700	232.700920	0.500000	0.000000
3817780771.197982	4.591400	232.632709	0.500000	0.000000
3817780782.111289	4.567700	232.526493	0.500000	0.000000
3817780793.201622	4.581200	232.450509	0.500000	0.000000
3817780804.009164	4.567700	232.356906	0.500000	0.000000
3817780815.156106	4.571200	232.282209	0.500000	0.000000
3817780825.974741	4.578400	232.807446	0.500000	0.000000
3817780837.158553	4.569300	232.979083	0.500000	0.000000
3817780847.999018	4.591000	232.879639	0.500000	0.000000
3817780859.134876	4.583700	232.774925	0.500000	0.000000
3817780869.985274	4.592200	232.703757	0.500000	0.000000
3817780880.805892	4.582100	232.598400	0.500000	0.000000
3817780891.877700	4.592500	232.528210	0.500000	0.000000
3817780902.685664	4.574800	232.490706	0.500000	0.000000
3817780913.693307	4.592500	232.457042	0.500000	0.000000
3817780924.516220	4.575600	233.038950	0.500000	0.000000
3817780935.547698	4.593000	233.089018	0.500000	0.000000
3817780946.366335	4.576900	233.019280	0.500000	0.000000
3817780957.443264	4.594000	232.950234	0.500000	0.000000
3817780968.302771	4.577700	232.880139	0.500000	0.000000
3817780979.449775	4.585900	232.803130	0.500000	0.000000
3817780990.336040	4.576300	232.734323	0.500000	0.000000
3817781001.162563	4.593900	232.702684	0.500000	0.000000
3817781012.173572	4.569400	233.265281	0.500000	0.000000
3817781023.050035	4.593200	233.268094	0.500000	0.000000
3817781034.211541	4.588100	233.190346	0.500000	0.000000
3817781045.035869	4.588800	233.088207	0.500000	0.000000
3817781056.152010	4.587600	232.987380	0.500000	0.000000
3817781067.000326	4.578600	232.876301	0.500000	0.000000
3817781078.154498	4.594000	232.808161	0.500000	0.000000
3817781088.994641	4.570200	232.740116	0.500000	0.000000
3817781100.072303	4.588300	233.296299	0.500000	0.000000
3817781110.913438	4.570500	233.298945	0.500000	0.000000
3817781121.974257	4.589700	233.262396	0.500000	0.000000
3817781132.788474	4.572200	233.180475	0.500000	0.000000
3817781143.865052	4.591100	233.087587	0.500000	0.000000
3817781154.689276	4.572900	233.018970	0.500000	0.000000
3817781165.804076	4.579900	232.918954	0.500000	0.000000
3817781176.612080	4.569600	232.839751	0.500000	0.000000
3817781187.660087	4.581400	233.358550	0.500000	0.000000
3817781198.517070	4.569400	233.439660	0.500000	0.000000
3817781209.672961	4.572300	233.371019	0.500000	0.000000
3817781220.489735	4.581300	233.279300	0.500000	0.000000
3817781231.599158	4.573600	233.166409	0.500000	0.000000
3817781242.465790	4.592700	233.089185	0.500000	0.000000
3817781253.538332	4.570000	233.018041	0.500000	0.000000
3817781264.379679	4.591300	232.933211	0.500000	0.000000
3817781275.471690	4.569800	232.876015	0.500000	0.000000
3817781286.286735	4.591400	233.438349	0.500000	0.000000
3817781297.401594	4.581600	233.475065	0.500000	0.000000
3817781308.395380	4.584100	233.406067	0.500000	0.000000
3817781319.481448	4.593400	233.300090	0.500000	0.000000
3817781330.338602	4.573900	233.228660	0.500000	0.000000
3817781341.428048	4.592500	233.139277	0.500000	0.000000
3817781352.273576	4.575000	233.050919	0.500000	0.000000
3817781363.382757	4.593400	232.978678	0.500000	0.000000
3817781374.223326	4.569300	233.725595	0.500000	0.000000
3817781385.274100	4.583400	233.627391	0.500000	0.000000
3817781396.122645	4.569000	233.512545	0.500000	0.000000
3817781407.164528	4.584400	233.404899	0.500000	0.000000
3817781417.996078	4.569200	233.306313	0.500000	0.000000
3817781429.104914	4.586000	233.231473	0.500000	0.000000
3817781439.947671	4.577200	233.136058	0.500000	0.000000
3817781451.205620	4.570000	233.056808	0.500000	0.000000
3817781462.065296	4.594400	234.000468	0.500000	0.000000
3817781473.043021	4.569800	233.824563	0.500000	0.000000
3817781483.848899	4.590000	233.649945	0.500000	0.000000
3817781494.943012	4.570400	233.532500	0.500000	0.000000
3817781505.790375	4.595400	233.436537	0.500000	0.000000
3817781516.875640	4.579200	233.370733	0.500000	0.000000
3817781527.723911	4.595400	233.295894	0.500000	0.000000
3817781538.786217	4.577200	233.230472	0.500000	0.000000
3817781549.570899	4.594900	233.724904	0.500000	0.000000
3817781560.729572	4.590700	233.793235	0.500000	0.000000
3817781571.557327	4.588500	233.727026	0.500000	0.000000
3817781582.659955	4.590300	233.620119	0.500000	0.000000
3817781593.597268	4.577900	233.549237	0.500000	0.000000
3817781604.527415	4.589900	233.440304	0.500000	0.000000
3817781615.362632	4.591400	233.369517	0.500000	0.000000
3817781626.365265	4.589400	233.298159	0.500000	0.000000
3817781637.165816	4.592100	233.404827	0.500000	0.000000
3817781648.310120	4.595900	233.827591	0.500000	0.000000
3817781659.182453	4.580600	233.825707	0.500000	0.000000
3817781670.116625	4.586800	233.758616	0.500000	0.000000
3817781680.946242	4.594600	233.689952	0.500000	0.000000
3817781691.996006	4.587200	233.651328	0.500000	0.000000
3817781702.845602	4.583300	233.584118	0.500000	0.000000
3817781713.839180	4.585500	233.546281	0.500000	0.000000
3817781724.668885	4.594600	233.480453	0.500000	0.000000
3817781735.942193	4.591600	234.145451	0.500000	0.000000
3817781746.785615	4.573200	234.107280	0.500000	0.000000
3817781757.692694	4.595000	234.036350	0.500000	0.000000
3817781768.543980	4.585600	233.930206	0.500000	0.000000
3817781779.687389	4.593500	233.828902	0.500000	0.000000
3817781790.530035	4.575200	233.755875	0.500000	0.000000
3817781801.606201	4.593900	233.683109	0.500000	0.000000
3817781812.456005	4.571100	233.578467	0.500000	0.000000
3817781823.543276	4.584500	234.083104	0.500000	0.000000
3817781834.375111	4.570900	234.139204	0.500000	0.000000
3817781845.561908	4.574400	234.112740	0.500000	0.000000
3817781856.364863	4.583100	234.014535	0.500000	0.000000
3817781867.423151	4.576300	233.931661	0.500000	0.000000
3817781878.240957	4.595600	233.862114	0.500000	0.000000
3817781889.511830	4.587600	233.821940	0.500000	0.000000
3817781900.341885	4.595100	233.755851	0.500000	0.000000
3817781911.475613	4.584800	234.496856	0.500000	0.000000
3817781922.326420	4.584000	234.457803	0.500000	0.000000
3817781933.467353	4.595200	234.392476	0.500000	0.000000
3817781944.327229	4.574400	234.289742	0.500000	0.000000
3817781955.503961	4.581900	234.214377	0.500000	0.000000
3817781966.321620	4.572600	234.146643	0.500000	0.000000
3817781977.450666	4.582800	234.075022	0.500000	0.000000
3817781988.306726	4.584500	234.002185	0.500000	0.000000
3817781999.447069	4.572500	234.531617	0.500000	0.000000
3817782010.301981	4.594400	234.600163	0.500000	0.000000
3817782021.429082	4.572600	234.533286	0.500000	0.000000
3817782032.223560	4.594500	234.427261	0.500000	0.000000
3817782043.402766	4.587300	234.285784	0.500000	0.000000
3817782054.242546	4.592500	234.214950	0.500000	0.000000
3817782065.402821	4.596000	234.106660	0.500000	0.000000
3817782076.231087	4.582400	234.037471	0.500000	0.000000
3817782087.382864	4.590300	233.960867	0.500000	0.000000
3817782098.208565	4.572400	234.561777	0.500000	0.000000
3817782109.354933	4.590100	234.567022	0.500000	0.000000
3817782120.194871	4.574400	234.462023	0.500000	0.000000
3817782131.372862	4.571200	234.358478	0.500000	0.000000
3817782142.207781	4.588700	234.251380	0.500000	0.000000
3817782153.329116	4.570900	234.144735	0.500000	0.000000
3817782164.134090	4.587000	234.041762	0.500000	0.000000
3817782175.268445	4.576400	233.965611	0.500000	0.000000
3817782186.097197	4.595500	234.524608	0.500000	0.000000
3817782197.118516	4.574000	234.533930	0.500000	0.000000
3817782208.033354	4.590400	234.430814	0.500000	0.000000
3817782219.121403	4.589100	234.319830	0.500000	0.000000
3817782229.936091	4.590900	234.213018	0.500000	0.000000
3817782241.056679	4.588200	234.108686	0.500000	0.000000
3817782251.904654	4.579900	234.020615	0.500000	0.000000
3817782262.967331	4.595400	233.932352	0.500000	0.000000
3817782273.809165	4.581000	234.494448	0.500000	0.000000
3817782284.852365	4.595300	234.495926	0.500000	0.000000
3817782295.676317	4.581000	234.396815	0.500000	0.000000
3817782306.847788	4.589300	234.285617	0.500000	0.000000
3817782317.706132	4.572100	234.179687	0.500000	0.000000
3817782328.543211	4.590800	234.076858	0.500000	0.000000
3817782339.729538	4.574300	234.004569	0.500000	0.000000
3817782350.865821	4.571200	233.934331	0.500000	0.000000
3817782361.690641	4.588000	234.425092	0.500000	0.000000
3817782372.809248	4.570800	234.494758	0.500000	0.000000
3817782383.658427	4.595300	234.462643	0.500000	0.000000
3817782394.716660	4.576500	234.348202	0.500000	0.000000
3817782405.546310	4.596300	234.250426	0.500000	0.000000
3817782416.659408	4.575300	234.180498	0.500000	0.000000
3817782427.507291	4.591200	234.080958	0.500000	0.000000
3817782438.595115	4.588400	234.020686	0.500000	0.000000
3817782449.477203	4.591900	234.194136	0.500000	0.000000
3817782460.709911	4.588500	234.529614	0.500000	0.000000
3817782471.547940	4.570200	234.491873	0.500000	0.000000
3817782482.661486	4.588800	234.389544	0.500000	0.000000
3817782493.502658	4.575700	234.285402	0.500000	0.000000
3817782504.598916	4.578600	234.181976	0.500000	0.000000
3817782515.412407	4.574300	234.112000	0.500000	0.000000
3817782526.569073	4.570300	233.999395	0.500000	0.000000
3817782537.395569	4.588300	233.934593	0.500000	0.000000
3817782548.458437	4.570900	234.462118	0.500000	0.000000
3817782559.296537	4.586700	234.497070	0.500000	0.000000
3817782570.433927	4.577000	234.427714	0.500000	0.000000
3817782581.263936	4.596600	234.325147	0.500000	0.000000
3817782592.365892	4.575800	234.251142	0.500000	0.000000
3817782603.243208	4.591500	234.145284	0.500000	0.000000
3817782614.307020	4.590400	234.076047	0.500000	0.000000
3817782625.107229	4.591600	234.006429	0.500000	0.000000
3817782636.185203	4.589000	234.707832	0.500000	0.000000
3817782646.992472	4.591600	234.780312	0.500000	0.000000
3817782657.808764	4.587900	234.705615	0.500000	0.000000
3817782668.860788	4.593400	234.603262	0.500000	0.000000
3817782679.701454	4.588300	234.497595	0.500000	0.000000
3817782690.832039	4.582500	234.394860	0.500000	0.000000
3817782701.636555	4.596100	234.317183	0.500000	0.000000
3817782712.773148	4.583100	234.249544	0.500000	0.000000
