Time       TA        TB          Valve opening         Heater power (%)
3815574295.344670	4.487800	68.846673	0.500000	6.510000
3815574316.301035	4.492200	68.706477	0.500000	12.060000
3815574337.120558	4.507400	69.198716	0.500000	7.140000
3815574357.956858	4.496100	69.001609	0.500000	12.280000
3815574378.784249	4.503100	68.813491	0.500000	6.620000
3815574399.598567	4.499400	68.672478	0.500000	12.360000
3815574420.434879	4.510400	68.709743	0.500000	8.180000
3815574441.258226	4.492500	68.983281	0.500000	12.040000
3815574462.087555	4.507700	68.846983	0.500000	7.190000
3815574482.895941	4.495700	68.673557	0.500000	12.260000
3815574503.712720	4.503700	68.532014	0.500000	6.660000
3815574524.528970	4.498700	69.025892	0.500000	11.570000
3815574545.373076	4.510400	68.845254	0.500000	7.960000
3815574566.215374	4.493100	68.674660	0.500000	12.120000
3815574587.106371	4.511100	68.534118	0.500000	10.260000
3815574607.919743	4.494500	68.988019	0.500000	6.820000
3815574628.880722	4.505800	68.824661	0.500000	12.030000
3815574649.715042	4.490900	68.673140	0.500000	7.860000
3815574670.571297	4.498000	68.527091	0.500000	12.360000
3815574691.390654	4.499600	68.876922	0.500000	6.510000
3815574712.221977	4.502700	68.848777	0.500000	12.260000
3815574733.042589	4.494100	68.706447	0.500000	7.070000
3815574753.891038	4.495600	68.534267	0.500000	12.300000
3815574774.719371	4.503300	68.388611	0.500000	6.640000
3815574795.520261	4.499400	68.847263	0.500000	12.340000
3815574816.356571	4.498600	68.672925	0.500000	6.530000
3815574837.175927	4.503500	68.530852	0.500000	12.200000
3815574857.969354	4.492200	68.386692	0.500000	7.400000
3815574878.818920	4.496800	68.811560	0.500000	12.300000
3815574899.656237	4.501800	68.706334	0.500000	6.490000
3815574920.470500	4.501200	68.530893	0.500000	12.320000
3815574941.280881	4.495300	68.351513	0.500000	6.850000
3815574962.098244	4.505500	68.980753	0.500000	11.980000
3815574982.906630	4.490600	68.707955	0.500000	8.200000
3815575003.751429	4.499000	68.503964	0.500000	12.360000
3815575024.596718	4.498300	68.353432	0.500000	6.570000
3815575045.388149	4.503800	68.234205	0.500000	12.230000
3815575066.233436	4.492400	68.774229	0.500000	7.290000
3815575087.097675	4.496500	68.566859	0.500000	12.310000
3815575108.019755	4.511400	68.387556	0.500000	8.970000
3815575128.825758	4.490800	68.248606	0.500000	11.750000
3815575149.685007	4.509900	68.776327	0.500000	7.680000
3815575170.496387	4.493800	68.604362	0.500000	12.170000
3815575191.320729	4.505700	68.423975	0.500000	10.060000
3815575212.154050	4.488700	68.250817	0.500000	10.870000
3815575232.996344	4.511300	68.635577	0.500000	9.080000
3815575253.808720	4.490400	68.540770	0.500000	11.650000
3815575274.630071	4.510100	68.366909	0.500000	7.940000
3815575295.497300	4.488700	68.214530	0.500000	9.170000
3815575316.310674	4.511000	68.071550	0.500000	10.510000
3815575337.116066	4.487900	68.532258	0.500000	10.470000
3815575357.922470	4.511800	68.355525	0.500000	9.390000
3815575378.745803	4.490000	68.178451	0.500000	11.400000
3815575399.537236	4.510500	68.036354	0.500000	8.390000
3815575420.355596	4.491400	68.491232	0.500000	11.940000
3815575441.160988	4.508700	68.356037	0.500000	7.400000
3815575462.010267	4.488100	68.214548	0.500000	10.220000
3815575482.824635	4.511500	68.071842	0.500000	6.740000
3815575503.634021	4.489100	68.418318	0.500000	11.400000
3815575524.444399	4.511100	68.388563	0.500000	8.240000
3815575545.256787	4.492500	68.218642	0.500000	12.060000
3815575566.072141	4.507500	68.075162	0.500000	7.180000
3815575586.889504	4.495700	67.932159	0.500000	10.680000
3815575607.750751	4.511600	68.391663	0.500000	9.110000
